680cf3759bbfca13d68e130a	e5bsdtf	overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely						author_emotional_response:::plausible and somewhat likely					causal_explanation:::implausible or very unlikely	prediction:::plausible and very likely				moral:::plausible and very likely						narrative_feeling:::plausible and somewhat likely		aesthetic_feeling:::plausible and very likely				character_appraisal:::plausible and very likely				stance:::plausible and very likely						
680cf3759bbfca13d68e130a	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
680cf3759bbfca13d68e130a	e67vr8u		overall_goal:::plausible but somewhat unlikely				narrative_intent:::plausible but somewhat unlikely					author_emotional_response:::plausible and somewhat likely					causal_explanation:::implausible or very unlikely	prediction:::plausible and very likely						moral:::plausible and somewhat likely		narrative_feeling:::plausible and very likely				aesthetic_feeling:::plausible and very likely				character_appraisal:::plausible and very likely				stance:::plausible and very likely						
6334b0fc574064de4e68f578	e5iniby	overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely				author_emotional_response:::plausible and very likely				causal_explanation:::plausible and very likely						prediction:::implausible or very unlikely		moral:::plausible and very likely						narrative_feeling:::plausible and somewhat likely				aesthetic_feeling:::plausible and somewhat likely		character_appraisal:::plausible and very likely				stance:::plausible and very likely						
6334b0fc574064de4e68f578	e66997q			overall_goal:::plausible and somewhat likely				narrative_intent:::plausible and somewhat likely			author_emotional_response:::plausible but somewhat unlikely					causal_explanation:::plausible and somewhat likely					prediction:::plausible and somewhat likely			moral:::plausible and somewhat likely				narrative_feeling:::plausible and somewhat likely		aesthetic_feeling:::plausible and very likely					character_appraisal:::plausible but somewhat unlikely					stance:::plausible and somewhat likely				
6334b0fc574064de4e68f578	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
66c3366a3b5834b89124e85a	e5iniby	overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely						author_emotional_response:::plausible and somewhat likely		causal_explanation:::plausible and very likely						prediction:::implausible or very unlikely		moral:::plausible and very likely						narrative_feeling:::plausible and somewhat likely		aesthetic_feeling:::plausible and very likely				character_appraisal:::plausible and very likely				stance:::plausible and very likely						
66c3366a3b5834b89124e85a	e66997q		overall_goal:::plausible but somewhat unlikely					narrative_intent:::plausible and somewhat likely			author_emotional_response:::plausible but somewhat unlikely			causal_explanation:::plausible and very likely							prediction:::plausible and somewhat likely	moral:::plausible and very likely				narrative_feeling:::plausible and very likely						aesthetic_feeling:::plausible and somewhat likely					character_appraisal:::implausible or very unlikely	stance:::plausible and very likely						
66c3366a3b5834b89124e85a	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
5ac43d51a3ba7a0001b498d0	e6qug5t			overall_goal:::plausible and somewhat likely				narrative_intent:::plausible and somewhat likely		author_emotional_response:::plausible and very likely				causal_explanation:::plausible and very likely							prediction:::plausible and somewhat likely		moral:::plausible but somewhat unlikely					narrative_feeling:::plausible and somewhat likely		aesthetic_feeling:::plausible and very likely						character_appraisal:::plausible and somewhat likely					stance:::implausible or very unlikely			
5ac43d51a3ba7a0001b498d0	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
5ac43d51a3ba7a0001b498d0	e5t57xt			overall_goal:::plausible and somewhat likely				narrative_intent:::plausible and somewhat likely				author_emotional_response:::plausible and somewhat likely		causal_explanation:::plausible and very likely				prediction:::plausible and very likely				moral:::plausible and very likely				narrative_feeling:::plausible and very likely				aesthetic_feeling:::plausible and very likely					character_appraisal:::plausible but somewhat unlikely			stance:::plausible and very likely						
674780197d2f877d208e64bf	e6qug5t	overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely				author_emotional_response:::plausible and very likely				causal_explanation:::plausible and very likely							prediction:::plausible and somewhat likely			moral:::plausible and somewhat likely		narrative_feeling:::plausible and very likely				aesthetic_feeling:::plausible and very likely						character_appraisal:::plausible and somewhat likely					stance:::implausible or very unlikely			
674780197d2f877d208e64bf	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
674780197d2f877d208e64bf	e5t57xt				overall_goal:::implausible or very unlikely	narrative_intent:::plausible and very likely				author_emotional_response:::plausible and very likely				causal_explanation:::plausible and very likely				prediction:::plausible and very likely						moral:::plausible and somewhat likely		narrative_feeling:::plausible and very likely				aesthetic_feeling:::plausible and very likely						character_appraisal:::plausible and somewhat likely		stance:::plausible and very likely						
67dbbdb452081ea930c8ab17	e6bzlku			overall_goal:::plausible and somewhat likely				narrative_intent:::plausible and somewhat likely			author_emotional_response:::plausible but somewhat unlikely				causal_explanation:::plausible but somewhat unlikely						prediction:::plausible and somewhat likely			moral:::plausible and somewhat likely			narrative_feeling:::plausible but somewhat unlikely					aesthetic_feeling:::plausible and somewhat likely		character_appraisal:::plausible and very likely						stance:::plausible and somewhat likely				
67dbbdb452081ea930c8ab17	e6a1tfl	overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely						author_emotional_response:::plausible and somewhat likely				causal_explanation:::plausible and somewhat likely					prediction:::plausible and somewhat likely			moral:::plausible and somewhat likely		narrative_feeling:::plausible and very likely					aesthetic_feeling:::plausible but somewhat unlikely					character_appraisal:::plausible and somewhat likely				stance:::plausible and somewhat likely				
67dbbdb452081ea930c8ab17	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
60fd38ded9e5eea835eba383	e6bzlku		overall_goal:::plausible but somewhat unlikely			narrative_intent:::plausible and very likely							author_emotional_response:::implausible or very unlikely	causal_explanation:::plausible and very likely				prediction:::plausible and very likely						moral:::plausible and somewhat likely		narrative_feeling:::plausible and very likely				aesthetic_feeling:::plausible and very likely						character_appraisal:::plausible and somewhat likely		stance:::plausible and very likely						
60fd38ded9e5eea835eba383	e6a1tfl	overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely						author_emotional_response:::plausible and somewhat likely				causal_explanation:::plausible and somewhat likely					prediction:::plausible and somewhat likely			moral:::plausible and somewhat likely				narrative_feeling:::plausible and somewhat likely					aesthetic_feeling:::implausible or very unlikely			character_appraisal:::plausible and somewhat likely				stance:::plausible and somewhat likely				
60fd38ded9e5eea835eba383	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
631c8e97db06f601f81bd82f	e594m4k	overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely				author_emotional_response:::plausible and very likely						causal_explanation:::plausible and somewhat likely				prediction:::implausible or very unlikely				moral:::plausible and somewhat likely		narrative_feeling:::plausible and very likely				aesthetic_feeling:::plausible and very likely						character_appraisal:::plausible and somewhat likely		stance:::plausible and very likely						
631c8e97db06f601f81bd82f	e5uodz0	overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely				author_emotional_response:::plausible and very likely				causal_explanation:::plausible and very likely				prediction:::plausible and very likely				moral:::plausible and very likely				narrative_feeling:::plausible and very likely				aesthetic_feeling:::plausible and very likely							character_appraisal:::implausible or very unlikely	stance:::plausible and very likely						
631c8e97db06f601f81bd82f	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
67dbeabb9f3bd066c8a56685	e594m4k	overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely				author_emotional_response:::plausible and very likely				causal_explanation:::plausible and very likely						prediction:::implausible or very unlikely				moral:::plausible and somewhat likely		narrative_feeling:::plausible and very likely				aesthetic_feeling:::plausible and very likely					character_appraisal:::plausible but somewhat unlikely			stance:::plausible and very likely						
67dbeabb9f3bd066c8a56685	e5uodz0	overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely				author_emotional_response:::plausible and very likely				causal_explanation:::plausible and very likely				prediction:::plausible and very likely						moral:::plausible and somewhat likely		narrative_feeling:::plausible and very likely				aesthetic_feeling:::plausible and very likely							character_appraisal:::implausible or very unlikely	stance:::plausible and very likely						
67dbeabb9f3bd066c8a56685	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
60fe13342d406f2ab38383a8	e63pb4v			overall_goal:::plausible and somewhat likely		narrative_intent:::plausible and very likely						author_emotional_response:::plausible and somewhat likely		causal_explanation:::plausible and very likely				prediction:::plausible and very likely				moral:::plausible and very likely							narrative_feeling:::implausible or very unlikely			aesthetic_feeling:::plausible and somewhat likely				character_appraisal:::plausible and somewhat likely		stance:::plausible and very likely						
60fe13342d406f2ab38383a8	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
60fe13342d406f2ab38383a8	e59vdjz			overall_goal:::plausible and somewhat likely		narrative_intent:::plausible and very likely					author_emotional_response:::plausible but somewhat unlikely						causal_explanation:::implausible or very unlikely		prediction:::plausible but somewhat unlikely					moral:::plausible and somewhat likely				narrative_feeling:::plausible and somewhat likely				aesthetic_feeling:::plausible and somewhat likely				character_appraisal:::plausible and somewhat likely				stance:::plausible and somewhat likely				
6120d602c1976a4114dcb110	e63pb4v	overall_goal:::plausible and very likely							narrative_intent:::implausible or very unlikely	author_emotional_response:::plausible and very likely				causal_explanation:::plausible and very likely							prediction:::plausible and somewhat likely			moral:::plausible and somewhat likely					narrative_feeling:::implausible or very unlikely			aesthetic_feeling:::plausible and somewhat likely		character_appraisal:::plausible and very likely				stance:::plausible and very likely						
6120d602c1976a4114dcb110	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
6120d602c1976a4114dcb110	e59vdjz			overall_goal:::plausible and somewhat likely				narrative_intent:::plausible and somewhat likely					author_emotional_response:::implausible or very unlikely				causal_explanation:::implausible or very unlikely			prediction:::implausible or very unlikely			moral:::plausible but somewhat unlikely			narrative_feeling:::plausible and very likely						aesthetic_feeling:::plausible and somewhat likely		character_appraisal:::plausible and very likely				stance:::plausible and very likely						
5d55d43e25dd4c00174122dc	e5kb6pv			overall_goal:::plausible and somewhat likely		narrative_intent:::plausible and very likely					author_emotional_response:::plausible but somewhat unlikely				causal_explanation:::plausible but somewhat unlikely				prediction:::plausible but somewhat unlikely				moral:::plausible but somewhat unlikely				narrative_feeling:::plausible but somewhat unlikely				aesthetic_feeling:::plausible but somewhat unlikely					character_appraisal:::plausible and somewhat likely				stance:::plausible and somewhat likely				
5d55d43e25dd4c00174122dc	e5whmc2				overall_goal:::implausible or very unlikely	narrative_intent:::plausible and very likely				author_emotional_response:::plausible and very likely						causal_explanation:::plausible and somewhat likely					prediction:::plausible and somewhat likely			moral:::plausible and somewhat likely		narrative_feeling:::plausible and very likely					aesthetic_feeling:::plausible but somewhat unlikely					character_appraisal:::plausible and somewhat likely				stance:::plausible and somewhat likely				
5d55d43e25dd4c00174122dc	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
67a60aab3179b5e743db2a2b	e5kb6pv			overall_goal:::plausible and somewhat likely				narrative_intent:::plausible and somewhat likely				author_emotional_response:::plausible and somewhat likely				causal_explanation:::plausible and somewhat likely					prediction:::plausible and somewhat likely	moral:::plausible and very likely						narrative_feeling:::plausible and somewhat likely			aesthetic_feeling:::plausible but somewhat unlikely					character_appraisal:::plausible and somewhat likely			stance:::plausible but somewhat unlikely					
67a60aab3179b5e743db2a2b	e5whmc2				overall_goal:::implausible or very unlikely			narrative_intent:::plausible and somewhat likely				author_emotional_response:::plausible and somewhat likely				causal_explanation:::plausible and somewhat likely					prediction:::plausible and somewhat likely	moral:::plausible and very likely						narrative_feeling:::plausible and somewhat likely			aesthetic_feeling:::plausible but somewhat unlikely					character_appraisal:::plausible and somewhat likely				stance:::plausible and somewhat likely				
67a60aab3179b5e743db2a2b	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
5db0a97f127d4000117cdfa0	e5kqztq			overall_goal:::plausible and somewhat likely				narrative_intent:::plausible and somewhat likely			author_emotional_response:::plausible but somewhat unlikely			causal_explanation:::plausible and very likely							prediction:::plausible and somewhat likely			moral:::plausible and somewhat likely		narrative_feeling:::plausible and very likely							aesthetic_feeling:::implausible or very unlikely		character_appraisal:::plausible but somewhat unlikely					stance:::plausible and somewhat likely				
5db0a97f127d4000117cdfa0	e5nh5ma			overall_goal:::plausible and somewhat likely				narrative_intent:::plausible and somewhat likely			author_emotional_response:::plausible but somewhat unlikely					causal_explanation:::plausible and somewhat likely			prediction:::plausible but somewhat unlikely					moral:::plausible and somewhat likely			narrative_feeling:::plausible but somewhat unlikely				aesthetic_feeling:::plausible but somewhat unlikely				character_appraisal:::plausible but somewhat unlikely						stance:::implausible or very unlikely			
5db0a97f127d4000117cdfa0	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
630a8feaa8eef385f72dc1a5	e5kqztq		overall_goal:::plausible but somewhat unlikely			narrative_intent:::plausible and very likely							author_emotional_response:::implausible or very unlikely			causal_explanation:::plausible and somewhat likely		prediction:::plausible and very likely							moral:::implausible or very unlikely			narrative_feeling:::plausible and somewhat likely		aesthetic_feeling:::plausible and very likely						character_appraisal:::plausible and somewhat likely		stance:::plausible and very likely						
630a8feaa8eef385f72dc1a5	e5nh5ma			overall_goal:::plausible and somewhat likely		narrative_intent:::plausible and very likely						author_emotional_response:::plausible and somewhat likely		causal_explanation:::plausible and very likely					prediction:::plausible but somewhat unlikely			moral:::plausible and very likely						narrative_feeling:::plausible and somewhat likely		aesthetic_feeling:::plausible and very likely						character_appraisal:::plausible and somewhat likely				stance:::plausible and somewhat likely				
630a8feaa8eef385f72dc1a5	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
6670695ddda879e28629fbe0	e6ojw6g	overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely						author_emotional_response:::plausible and somewhat likely		causal_explanation:::plausible and very likely					prediction:::plausible but somewhat unlikely				moral:::plausible but somewhat unlikely			narrative_feeling:::plausible and very likely							aesthetic_feeling:::implausible or very unlikely		character_appraisal:::plausible but somewhat unlikely			stance:::plausible and very likely						
6670695ddda879e28629fbe0	e6m5jcy	overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely				author_emotional_response:::plausible and very likely						causal_explanation:::plausible and somewhat likely				prediction:::implausible or very unlikely		moral:::plausible and very likely				narrative_feeling:::plausible and very likely						aesthetic_feeling:::plausible and somewhat likely		character_appraisal:::plausible and very likely							stance:::implausible or very unlikely			
6670695ddda879e28629fbe0	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
680e77f1b497bfe3d4df3514	e6ojw6g	overall_goal:::plausible and very likely						narrative_intent:::plausible and somewhat likely		author_emotional_response:::plausible and very likely				causal_explanation:::plausible and very likely				prediction:::plausible and very likely						moral:::plausible and somewhat likely		narrative_feeling:::plausible and very likely				aesthetic_feeling:::plausible and very likely				character_appraisal:::plausible and very likely						stance:::plausible and somewhat likely				
680e77f1b497bfe3d4df3514	e6m5jcy			overall_goal:::plausible and somewhat likely		narrative_intent:::plausible and very likely				author_emotional_response:::plausible and very likely						causal_explanation:::plausible and somewhat likely		prediction:::plausible and very likely				moral:::plausible and very likely				narrative_feeling:::plausible and very likely				aesthetic_feeling:::plausible and very likely						character_appraisal:::plausible and somewhat likely		stance:::plausible and very likely						
680e77f1b497bfe3d4df3514	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
67727321dbba1f283636b298	e6emiyu	overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely						author_emotional_response:::plausible and somewhat likely					causal_explanation:::implausible or very unlikely	prediction:::plausible and very likely						moral:::plausible and somewhat likely		narrative_feeling:::plausible and very likely						aesthetic_feeling:::plausible and somewhat likely		character_appraisal:::plausible and very likely				stance:::plausible and very likely						
67727321dbba1f283636b298	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
67727321dbba1f283636b298	e6082x7	overall_goal:::plausible and very likely						narrative_intent:::plausible and somewhat likely			author_emotional_response:::plausible but somewhat unlikely			causal_explanation:::plausible and very likely							prediction:::plausible and somewhat likely		moral:::plausible but somewhat unlikely					narrative_feeling:::plausible and somewhat likely			aesthetic_feeling:::plausible but somewhat unlikely						character_appraisal:::implausible or very unlikely	stance:::plausible and very likely						
651c2cc23704dc10500ae77c	e6emiyu			overall_goal:::plausible and somewhat likely		narrative_intent:::plausible and very likely					author_emotional_response:::plausible but somewhat unlikely						causal_explanation:::implausible or very unlikely			prediction:::implausible or very unlikely			moral:::plausible but somewhat unlikely				narrative_feeling:::plausible but somewhat unlikely			aesthetic_feeling:::plausible and very likely						character_appraisal:::plausible and somewhat likely		stance:::plausible and very likely						
651c2cc23704dc10500ae77c	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
651c2cc23704dc10500ae77c	e6082x7	overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely					author_emotional_response:::plausible but somewhat unlikely			causal_explanation:::plausible and very likely							prediction:::plausible and somewhat likely	moral:::plausible and very likely					narrative_feeling:::plausible but somewhat unlikely			aesthetic_feeling:::plausible and very likely							character_appraisal:::implausible or very unlikely	stance:::plausible and very likely						
675aaec58dfc729c338a52eb	e6jl9tp				overall_goal:::implausible or very unlikely			narrative_intent:::plausible and somewhat likely				author_emotional_response:::plausible and somewhat likely				causal_explanation:::plausible and somewhat likely					prediction:::plausible and somewhat likely		moral:::plausible but somewhat unlikely			narrative_feeling:::plausible and very likely						aesthetic_feeling:::plausible and somewhat likely					character_appraisal:::implausible or very unlikely			stance:::plausible and somewhat likely				
675aaec58dfc729c338a52eb	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
663d8f0edfd87b4c1f590b99	e68ekfg	overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely				author_emotional_response:::plausible and very likely							causal_explanation:::implausible or very unlikely				prediction:::plausible and somewhat likely			moral:::plausible and somewhat likely		narrative_feeling:::plausible and very likely				aesthetic_feeling:::plausible and very likely				character_appraisal:::plausible and very likely						stance:::plausible and somewhat likely				
663d8f0edfd87b4c1f590b99	e6jl9tp				overall_goal:::implausible or very unlikely	narrative_intent:::plausible and very likely						author_emotional_response:::plausible and somewhat likely				causal_explanation:::plausible and somewhat likely					prediction:::plausible and somewhat likely			moral:::plausible and somewhat likely		narrative_feeling:::plausible and very likely				aesthetic_feeling:::plausible and very likely					character_appraisal:::plausible but somewhat unlikely					stance:::plausible and somewhat likely				
663d8f0edfd87b4c1f590b99	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
6701c01f6fb3d34d3bed389e	e6lrk0b			overall_goal:::plausible and somewhat likely				narrative_intent:::plausible and somewhat likely			author_emotional_response:::plausible but somewhat unlikely					causal_explanation:::plausible and somewhat likely					prediction:::plausible and somewhat likely	moral:::plausible and very likely						narrative_feeling:::plausible and somewhat likely					aesthetic_feeling:::implausible or very unlikely		character_appraisal:::plausible but somewhat unlikely					stance:::plausible and somewhat likely				
6701c01f6fb3d34d3bed389e	e5ntstw	overall_goal:::plausible and very likely						narrative_intent:::plausible and somewhat likely			author_emotional_response:::plausible but somewhat unlikely					causal_explanation:::plausible and somewhat likely					prediction:::plausible and somewhat likely			moral:::plausible and somewhat likely				narrative_feeling:::plausible and somewhat likely				aesthetic_feeling:::plausible and somewhat likely				character_appraisal:::plausible and somewhat likely				stance:::plausible and somewhat likely				
6701c01f6fb3d34d3bed389e	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
67ca44c542a5ebd3baf7d5e1	e6lrk0b			overall_goal:::plausible and somewhat likely		narrative_intent:::plausible and very likely					author_emotional_response:::plausible but somewhat unlikely					causal_explanation:::plausible and somewhat likely					prediction:::plausible and somewhat likely	moral:::plausible and very likely				narrative_feeling:::plausible and very likely				aesthetic_feeling:::plausible and very likely				character_appraisal:::plausible and very likely						stance:::plausible and somewhat likely				
67ca44c542a5ebd3baf7d5e1	e5ntstw	overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely							author_emotional_response:::implausible or very unlikely			causal_explanation:::plausible and somewhat likely		prediction:::plausible and very likely						moral:::plausible and somewhat likely				narrative_feeling:::plausible and somewhat likely		aesthetic_feeling:::plausible and very likely					character_appraisal:::plausible but somewhat unlikely			stance:::plausible and very likely						
67ca44c542a5ebd3baf7d5e1	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
5b87dd09019cf60001a115b3	9j1hpc	overall_goal:::plausible and very likely							narrative_intent:::implausible or very unlikely			author_emotional_response:::plausible and somewhat likely		causal_explanation:::plausible and very likely				prediction:::plausible and very likely				moral:::plausible and very likely						narrative_feeling:::plausible and somewhat likely				aesthetic_feeling:::plausible and somewhat likely				character_appraisal:::plausible and somewhat likely				stance:::plausible and somewhat likely				
5b87dd09019cf60001a115b3	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
