6781e2745214f6bcc5c6d6c0	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
62e33513e972718797c9aaeb	e6bzlku				overall_goal:::plausible but somewhat unlikely			narrative_intent:::plausible and very likely		author_emotional_response:::implausible or very unlikely					causal_explanation:::plausible and somewhat likely				prediction:::plausible and somewhat likely					moral:::plausible and very likely			narrative_feeling:::plausible and very likely					aesthetic_feeling:::plausible and very likely			character_appraisal:::plausible and very likely				stance:::plausible and very likely					
62e33513e972718797c9aaeb	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
62e33513e972718797c9aaeb	e6a1tfl			overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely					author_emotional_response:::plausible but somewhat unlikely		causal_explanation:::plausible and somewhat likely					prediction:::plausible and very likely					moral:::plausible but somewhat unlikely				narrative_feeling:::plausible but somewhat unlikely	aesthetic_feeling:::implausible or very unlikely					character_appraisal:::plausible and very likely				stance:::plausible and very likely					
673b8d1448db4a031a4a90b2	e6bzlku		overall_goal:::plausible and somewhat likely					narrative_intent:::plausible and very likely					author_emotional_response:::plausible but somewhat unlikely		causal_explanation:::plausible and somewhat likely				prediction:::plausible and somewhat likely				moral:::plausible and somewhat likely					narrative_feeling:::plausible and somewhat likely			aesthetic_feeling:::plausible and somewhat likely					character_appraisal:::plausible and somewhat likely				stance:::plausible and somewhat likely				
673b8d1448db4a031a4a90b2	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
673b8d1448db4a031a4a90b2	e6a1tfl		overall_goal:::plausible and somewhat likely					narrative_intent:::plausible and very likely				author_emotional_response:::plausible and somewhat likely			causal_explanation:::plausible and somewhat likely				prediction:::plausible and somewhat likely				moral:::plausible and somewhat likely					narrative_feeling:::plausible and somewhat likely			aesthetic_feeling:::plausible and somewhat likely					character_appraisal:::plausible and somewhat likely				stance:::plausible and somewhat likely				
65ecbbfd7c441da2b07a6faa	e594m4k			overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely					author_emotional_response:::plausible but somewhat unlikely			causal_explanation:::plausible and very likely		prediction:::implausible or very unlikely						moral:::plausible and very likely				narrative_feeling:::plausible and somewhat likely					aesthetic_feeling:::plausible but somewhat unlikely	character_appraisal:::implausible or very unlikely							stance:::plausible but somewhat unlikely			
65ecbbfd7c441da2b07a6faa	e6ihme2	overall_goal:::implausible or very unlikely				narrative_intent:::implausible or very unlikely				author_emotional_response:::implausible or very unlikely				causal_explanation:::implausible or very unlikely				prediction:::implausible or very unlikely				moral:::implausible or very unlikely				narrative_feeling:::implausible or very unlikely				aesthetic_feeling:::implausible or very unlikely				character_appraisal:::implausible or very unlikely				stance:::implausible or very unlikely						
65ecbbfd7c441da2b07a6faa	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
67686162ff8e505d86353187	e5uodz0		overall_goal:::plausible and somewhat likely					narrative_intent:::plausible and very likely				author_emotional_response:::plausible and somewhat likely			causal_explanation:::plausible and somewhat likely				prediction:::plausible and somewhat likely					moral:::plausible and very likely				narrative_feeling:::plausible and somewhat likely				aesthetic_feeling:::plausible and very likely				character_appraisal:::plausible and somewhat likely				stance:::plausible and somewhat likely				
67686162ff8e505d86353187	e63pb4v		overall_goal:::plausible and somewhat likely				narrative_intent:::plausible and somewhat likely				author_emotional_response:::plausible and very likely					causal_explanation:::plausible and very likely				prediction:::plausible and very likely			moral:::plausible and somewhat likely				narrative_feeling:::plausible and very likely					aesthetic_feeling:::plausible and very likely				character_appraisal:::plausible and somewhat likely			stance:::plausible and very likely					
67686162ff8e505d86353187	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
67253674cbd9660a78160144	e5uodz0				overall_goal:::plausible but somewhat unlikely		narrative_intent:::plausible and somewhat likely						author_emotional_response:::plausible but somewhat unlikely	causal_explanation:::implausible or very unlikely						prediction:::plausible and very likely				moral:::plausible and very likely				narrative_feeling:::plausible and somewhat likely			aesthetic_feeling:::plausible and somewhat likely			character_appraisal:::implausible or very unlikely					stance:::plausible and very likely					
67253674cbd9660a78160144	e63pb4v			overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely		author_emotional_response:::implausible or very unlikely					causal_explanation:::plausible and somewhat likely					prediction:::plausible and very likely				moral:::plausible and very likely		narrative_feeling:::implausible or very unlikely					aesthetic_feeling:::plausible and somewhat likely						character_appraisal:::plausible but somewhat unlikely	stance:::implausible or very unlikely						
67253674cbd9660a78160144	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
67a5f11bc9d44aa78232f05c	e59vdjz			overall_goal:::plausible and very likely			narrative_intent:::plausible and somewhat likely					author_emotional_response:::plausible and somewhat likely				causal_explanation:::plausible and very likely		prediction:::implausible or very unlikely							moral:::plausible but somewhat unlikely				narrative_feeling:::plausible but somewhat unlikely		aesthetic_feeling:::plausible and somewhat likely					character_appraisal:::plausible and somewhat likely				stance:::plausible and somewhat likely				
67a5f11bc9d44aa78232f05c	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
5c663cd56fdc87000162e255	e59vdjz			overall_goal:::plausible and very likely			narrative_intent:::plausible and somewhat likely					author_emotional_response:::plausible and somewhat likely			causal_explanation:::plausible and somewhat likely			prediction:::implausible or very unlikely					moral:::plausible and somewhat likely					narrative_feeling:::plausible and somewhat likely			aesthetic_feeling:::plausible and somewhat likely				character_appraisal:::plausible and very likely					stance:::plausible and somewhat likely				
5c663cd56fdc87000162e255	e5kb6pv			overall_goal:::plausible and very likely					narrative_intent:::plausible but somewhat unlikely		author_emotional_response:::plausible and very likely			causal_explanation:::implausible or very unlikely					prediction:::plausible and somewhat likely					moral:::plausible and very likely				narrative_feeling:::plausible and somewhat likely			aesthetic_feeling:::plausible and somewhat likely				character_appraisal:::plausible and very likely						stance:::plausible but somewhat unlikely			
5c663cd56fdc87000162e255	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
67cd94b40682dece16344252	e5whmc2	overall_goal:::implausible or very unlikely						narrative_intent:::plausible and very likely				author_emotional_response:::plausible and somewhat likely			causal_explanation:::plausible and somewhat likely					prediction:::plausible and very likely				moral:::plausible and very likely				narrative_feeling:::plausible and somewhat likely				aesthetic_feeling:::plausible and very likely			character_appraisal:::plausible and very likely				stance:::plausible and very likely					
67cd94b40682dece16344252	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
67cd94b40682dece16344252	e5nh5ma			overall_goal:::plausible and very likely			narrative_intent:::plausible and somewhat likely						author_emotional_response:::plausible but somewhat unlikely			causal_explanation:::plausible and very likely			prediction:::plausible and somewhat likely					moral:::plausible and very likely				narrative_feeling:::plausible and somewhat likely				aesthetic_feeling:::plausible and very likely				character_appraisal:::plausible and somewhat likely		stance:::implausible or very unlikely						
655f97cd4f1c17ae262fd0fa	e5whmc2				overall_goal:::plausible but somewhat unlikely			narrative_intent:::plausible and very likely					author_emotional_response:::plausible but somewhat unlikely			causal_explanation:::plausible and very likely				prediction:::plausible and very likely			moral:::plausible and somewhat likely					narrative_feeling:::plausible and somewhat likely				aesthetic_feeling:::plausible and very likely				character_appraisal:::plausible and somewhat likely		stance:::implausible or very unlikely						
655f97cd4f1c17ae262fd0fa	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
655f97cd4f1c17ae262fd0fa	e5nh5ma			overall_goal:::plausible and very likely			narrative_intent:::plausible and somewhat likely						author_emotional_response:::plausible but somewhat unlikely			causal_explanation:::plausible and very likely			prediction:::plausible and somewhat likely				moral:::plausible and somewhat likely				narrative_feeling:::plausible and very likely					aesthetic_feeling:::plausible and very likely					character_appraisal:::plausible but somewhat unlikely	stance:::implausible or very unlikely						
67d3b49259e028491a5de44c	e6ojw6g			overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely				author_emotional_response:::plausible and somewhat likely				causal_explanation:::plausible and very likely				prediction:::plausible and very likely				moral:::plausible and very likely				narrative_feeling:::plausible and somewhat likely				aesthetic_feeling:::plausible and very likely			character_appraisal:::plausible and very likely				stance:::plausible and very likely					
67d3b49259e028491a5de44c	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
67d3b49259e028491a5de44c	e5kqztq			overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely				author_emotional_response:::plausible and somewhat likely				causal_explanation:::plausible and very likely					prediction:::plausible but somewhat unlikely			moral:::plausible and very likely				narrative_feeling:::plausible and somewhat likely			aesthetic_feeling:::plausible and somewhat likely					character_appraisal:::plausible and somewhat likely			stance:::plausible and very likely					
682351e5764c5a12a75e2129	e6m5jcy		overall_goal:::plausible and somewhat likely				narrative_intent:::plausible and somewhat likely					author_emotional_response:::plausible and somewhat likely			causal_explanation:::plausible and somewhat likely				prediction:::plausible and somewhat likely				moral:::plausible and somewhat likely					narrative_feeling:::plausible and somewhat likely				aesthetic_feeling:::plausible and very likely				character_appraisal:::plausible and somewhat likely				stance:::plausible and somewhat likely				
682351e5764c5a12a75e2129	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
682351e5764c5a12a75e2129	e6emiyu		overall_goal:::plausible and somewhat likely						narrative_intent:::plausible but somewhat unlikely				author_emotional_response:::plausible but somewhat unlikely		causal_explanation:::plausible and somewhat likely						prediction:::plausible but somewhat unlikely		moral:::plausible and somewhat likely					narrative_feeling:::plausible and somewhat likely			aesthetic_feeling:::plausible and somewhat likely					character_appraisal:::plausible and somewhat likely				stance:::plausible and somewhat likely				
655f9bb3070d42d4bc67e866	e6m5jcy			overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely			author_emotional_response:::plausible and very likely					causal_explanation:::plausible and very likely					prediction:::plausible but somewhat unlikely			moral:::plausible and very likely			narrative_feeling:::plausible and very likely					aesthetic_feeling:::plausible and very likely		character_appraisal:::implausible or very unlikely				stance:::implausible or very unlikely						
655f9bb3070d42d4bc67e866	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
655f9bb3070d42d4bc67e866	e6emiyu	overall_goal:::implausible or very unlikely				narrative_intent:::implausible or very unlikely				author_emotional_response:::implausible or very unlikely							causal_explanation:::plausible but somewhat unlikely				prediction:::plausible but somewhat unlikely			moral:::plausible and very likely					narrative_feeling:::plausible but somewhat unlikely			aesthetic_feeling:::plausible and very likely			character_appraisal:::plausible and very likely						stance:::plausible but somewhat unlikely			
6786ef06b18cba5787ac1aa8	e6082x7		overall_goal:::plausible and somewhat likely				narrative_intent:::plausible and somewhat likely				author_emotional_response:::plausible and very likely				causal_explanation:::plausible and somewhat likely					prediction:::plausible and very likely			moral:::plausible and somewhat likely				narrative_feeling:::plausible and very likely				aesthetic_feeling:::plausible and somewhat likely			character_appraisal:::implausible or very unlikely							stance:::plausible but somewhat unlikely			
6786ef06b18cba5787ac1aa8	e6jl9tp				overall_goal:::plausible but somewhat unlikely		narrative_intent:::plausible and somewhat likely				author_emotional_response:::plausible and very likely				causal_explanation:::plausible and somewhat likely				prediction:::plausible and somewhat likely					moral:::plausible and very likely				narrative_feeling:::plausible and somewhat likely				aesthetic_feeling:::plausible and very likely					character_appraisal:::plausible but somewhat unlikely				stance:::plausible but somewhat unlikely			
6786ef06b18cba5787ac1aa8	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
680ea31a5d3112894ff2b067	e6lrk0b	overall_goal:::implausible or very unlikely							narrative_intent:::plausible but somewhat unlikely		author_emotional_response:::plausible and very likely				causal_explanation:::plausible and somewhat likely						prediction:::plausible but somewhat unlikely		moral:::plausible and somewhat likely				narrative_feeling:::plausible and very likely				aesthetic_feeling:::plausible and somewhat likely						character_appraisal:::plausible but somewhat unlikely			stance:::plausible and somewhat likely				
680ea31a5d3112894ff2b067	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
680ea31a5d3112894ff2b067	e68ekfg		overall_goal:::plausible and somewhat likely						narrative_intent:::plausible but somewhat unlikely		author_emotional_response:::plausible and very likely				causal_explanation:::plausible and somewhat likely				prediction:::plausible and somewhat likely					moral:::plausible and very likely		narrative_feeling:::implausible or very unlikely						aesthetic_feeling:::plausible and very likely				character_appraisal:::plausible and somewhat likely				stance:::plausible and somewhat likely				
673fd65df63a840769d58897	e6lrk0b		overall_goal:::plausible and somewhat likely				narrative_intent:::plausible and somewhat likely					author_emotional_response:::plausible and somewhat likely			causal_explanation:::plausible and somewhat likely					prediction:::plausible and very likely			moral:::plausible and somewhat likely					narrative_feeling:::plausible and somewhat likely			aesthetic_feeling:::plausible and somewhat likely					character_appraisal:::plausible and somewhat likely				stance:::plausible and somewhat likely				
673fd65df63a840769d58897	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
673fd65df63a840769d58897	e68ekfg		overall_goal:::plausible and somewhat likely				narrative_intent:::plausible and somewhat likely						author_emotional_response:::plausible but somewhat unlikely		causal_explanation:::plausible and somewhat likely				prediction:::plausible and somewhat likely						moral:::plausible but somewhat unlikely			narrative_feeling:::plausible and somewhat likely			aesthetic_feeling:::plausible and somewhat likely					character_appraisal:::plausible and somewhat likely				stance:::plausible and somewhat likely				
673a4a4738521c3458ee43fb	e5ntstw			overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely			author_emotional_response:::plausible and very likely					causal_explanation:::plausible and very likely				prediction:::plausible and very likely				moral:::plausible and very likely			narrative_feeling:::plausible and very likely				aesthetic_feeling:::plausible and somewhat likely			character_appraisal:::implausible or very unlikely					stance:::plausible and very likely					
673a4a4738521c3458ee43fb	9j1hpc			overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely				author_emotional_response:::plausible and somewhat likely			causal_explanation:::plausible and somewhat likely					prediction:::plausible and very likely			moral:::plausible and somewhat likely					narrative_feeling:::plausible and somewhat likely			aesthetic_feeling:::plausible and somewhat likely					character_appraisal:::plausible and somewhat likely			stance:::plausible and very likely					
673a4a4738521c3458ee43fb	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
661b3eeea891251d71cf97d5	e5ntstw			overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely			author_emotional_response:::plausible and very likely					causal_explanation:::plausible and very likely				prediction:::plausible and very likely				moral:::plausible and very likely			narrative_feeling:::plausible and very likely					aesthetic_feeling:::plausible and very likely		character_appraisal:::implausible or very unlikely					stance:::plausible and very likely					
661b3eeea891251d71cf97d5	9j1hpc			overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely			author_emotional_response:::plausible and very likely					causal_explanation:::plausible and very likely				prediction:::plausible and very likely				moral:::plausible and very likely			narrative_feeling:::plausible and very likely					aesthetic_feeling:::plausible and very likely			character_appraisal:::plausible and very likely				stance:::plausible and very likely					
661b3eeea891251d71cf97d5	Contextual-Reasoning-about-Narrative-Intents-and-Reactions-consent.html																																									I am age 18 or older.:::Yes	I have read and understand the information above.:::Yes	I want to participate in this research and continue with the study.:::Yes
67c63afd19ef46deb942f263	9it4if			overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely			author_emotional_response:::plausible and very likely					causal_explanation:::plausible and very likely			prediction:::plausible and somewhat likely				moral:::plausible and somewhat likely				narrative_feeling:::plausible and very likely			aesthetic_feeling:::implausible or very unlikely					character_appraisal:::plausible and very likely					stance:::plausible and somewhat likely				
67c63afd19ef46deb942f263	e5qjdxc			overall_goal:::plausible and very likely				narrative_intent:::plausible and very likely		author_emotional_response:::implausible or very unlikely						causal_explanation:::plausible and very likely			prediction:::plausible and somewhat likely				moral:::plausible and somewhat likely				narrative_feeling:::plausible and very likely					aesthetic_feeling:::plausible and very likely				character_appraisal:::plausible and somewhat likely			stance:::plausible and very likely					
